id_pedido,id_cliente,id_loja,id_funcionario,data_pedido,status,canal,valor_total,desconto,loja_nome,loja_tipo,loja_cidade,loja_estado,id_item,id_produto,quantidade,preco_venda,preco_custo,sku,produto_nome,id_categoria,categoria_nome,categoria_pai,subtotal,lucro_bruto,margem_pct,ano,mes,trimestre,dia_semana
19305,335,4,46,2021-08-27 18:42:32,Cancelado,Loja Física,1152.32,0.0,Loja Campinas,Física,Campinas,SP,58401,115,1,39.99,25.49,72002,Cabo HDMI 2.0 4K 3m Goldplated,7,Cabos e Adaptadores,Cabos e Adaptadores,39.99,14.5,36.26,2021,8,3,Sexta
19305,335,4,46,2021-08-27 18:42:32,Cancelado,Loja Física,1152.32,0.0,Loja Campinas,Física,Campinas,SP,58402,72,3,29.99,16.92,60006,Mouse USB Mtek MS35 Óptico 1200DPI Preto,16,Mouses,Periféricos,89.97,39.21,43.58,2021,8,3,Sexta
19305,335,4,46,2021-08-27 18:42:32,Cancelado,Loja Física,1152.32,0.0,Loja Campinas,Física,Campinas,SP,58403,92,3,299.99,165.2,64004,Fone Bluetooth Anker Soundcore Life 2 Neo A3033,12,Headsets e Fones,Periféricos,899.97,404.37,44.93,2021,8,3,Sexta
35294,3478,5,54,2021-08-27 18:42:32,Cancelado,Loja Física,2934.54,0.0,Loja BH Centro,Física,Belo Horizonte,MG,107126,84,1,2499.99,1483.56,62005,"Monitor 32"" Samsung Odyssey G5 VA QHD 165Hz",15,Monitores,Periféricos,2499.99,1016.43,40.66,2021,8,3,Sexta
35294,3478,5,54,2021-08-27 18:42:32,Cancelado,Loja Física,2934.54,0.0,Loja BH Centro,Física,Belo Horizonte,MG,107127,109,3,128.99,69.14,71007,Adaptador USB Wi-Fi TP-Link Archer T3U Nano AC1300,1,Adaptadores Wi-Fi,Redes,386.97,179.55,46.4,2021,8,3,Sexta
35294,3478,5,54,2021-08-27 18:42:32,Cancelado,Loja Física,2934.54,0.0,Loja BH Centro,Física,Belo Horizonte,MG,107128,75,4,27.99,17.47,61001,Teclado USB Satellite AK-910 ABNT2 Preto,27,Teclados,Periféricos,111.96,42.08,37.58,2021,8,3,Sexta
48002,350,1,14,2021-08-28 18:42:32,Cancelado,Televendas,6466.67,1.6,CD Osasco,Online,Osasco,SP,145541,34,3,219.99,120.47,51001,Memória DDR4 8GB Kingston 2666MHz KVR26N19S6/8,14,Memória RAM,Hardware,659.97,298.56,45.24,2021,8,3,Sábado
48002,350,1,14,2021-08-28 18:42:32,Cancelado,Televendas,6466.67,1.6,CD Osasco,Online,Osasco,SP,145542,100,7,66.99,35.08,70008,Tinta Epson T544220 Ciano L3110/L3150/L5190,29,Tintas,Impressão,468.93,223.37,47.63,2021,8,3,Sábado
48002,350,1,14,2021-08-28 18:42:32,Cancelado,Televendas,6466.67,1.6,CD Osasco,Online,Osasco,SP,145543,144,1,899.99,595.34,78001,Telefone IP Intelbras TIP 435i Colorido Wi-Fi,28,Telefonia e VoIP,Telefonia e VoIP,899.99,304.65,33.85,2021,8,3,Sábado
48002,350,1,14,2021-08-28 18:42:32,Cancelado,Televendas,6466.67,1.6,CD Osasco,Online,Osasco,SP,145544,116,9,34.99,22.21,72003,Adaptador Conversor HDMI para VGA,7,Cabos e Adaptadores,Cabos e Adaptadores,314.91,115.02,36.52,2021,8,3,Sábado
48002,350,1,14,2021-08-28 18:42:32,Cancelado,Televendas,6466.67,1.6,CD Osasco,Online,Osasco,SP,145545,79,7,91.99,59.06,61005,Teclado Bluetooth FTX FTXB09 Português Preto,27,Teclados,Periféricos,643.93,230.51,35.8,2021,8,3,Sábado
48002,350,1,14,2021-08-28 18:42:32,Cancelado,Televendas,6466.67,1.6,CD Osasco,Online,Osasco,SP,145546,1,10,84.99,49.55,258109,Placa de Vídeo 4GB RX550 Star DDR5 AMD,20,Placas de Vídeo,Hardware,849.9,354.4,41.7,2021,8,3,Sábado
48002,350,1,14,2021-08-28 18:42:32,Cancelado,Televendas,6466.67,1.6,CD Osasco,Online,Osasco,SP,145547,140,1,3499.99,1853.01,77002,"Notebook Lenovo IdeaPad 3 I5-1235U 8G/512SSD 15.6"" W11",18,Notebooks e Laptops,Notebooks e Laptops,3499.99,1646.98,47.06,2021,8,3,Sábado
36463,1741,5,53,2021-08-29 18:42:32,Cancelado,Loja Física,987.33,0.0,Loja BH Centro,Física,Belo Horizonte,MG,110685,149,5,46.99,30.24,79004,"Suporte para TV FTX FTX31-KP02 32 a 70"" 45kg Fixo",25,TVs e Displays,TVs e Displays,234.95,83.75,35.65,2021,8,3,Domingo
36463,1741,5,53,2021-08-29 18:42:32,Cancelado,Loja Física,987.33,0.0,Loja BH Centro,Física,Belo Horizonte,MG,110686,134,2,299.99,168.22,75003,Gaveta de Dinheiro FTX LAS-335 Aço RJ11,5,Automação Comercial,Automação Comercial,599.98,263.54,43.92,2021,8,3,Domingo
36463,1741,5,53,2021-08-29 18:42:32,Cancelado,Loja Física,987.33,0.0,Loja BH Centro,Física,Belo Horizonte,MG,110687,61,2,49.99,33.51,54006,Pasta Térmica Corsair TM30 High Performance 3g,22,Refrigeração,Hardware,99.98,32.96,32.97,2021,8,3,Domingo
36463,1741,5,53,2021-08-29 18:42:32,Cancelado,Loja Física,987.33,0.0,Loja BH Centro,Física,Belo Horizonte,MG,110688,100,1,66.99,35.08,70008,Tinta Epson T544220 Ciano L3110/L3150/L5190,29,Tintas,Impressão,66.99,31.91,47.63,2021,8,3,Domingo
721,2131,6,73,2021-08-30 18:42:32,Cancelado,WhatsApp,1244.45,0.0,Escritório Central,Online,São Paulo,SP,2191,48,1,749.99,427.54,52009,HD 4TB Seagate IronWolf NAS 5900RPM ST4000VN008,3,Armazenamento,Hardware,749.99,322.45,42.99,2021,8,3,Segunda
721,2131,6,73,2021-08-30 18:42:32,Cancelado,WhatsApp,1244.45,0.0,Escritório Central,Online,São Paulo,SP,2192,153,2,252.99,132.87,80003,Ventilador FTX Brisa 3 Vel FS-40MF de Pé 60W 220V,9,Eletrodomésticos,Eletrodomésticos,505.98,240.24,47.48,2021,8,3,Segunda
44666,2374,1,5,2021-08-30 18:42:32,Cancelado,WhatsApp,367.31,0.0,CD Osasco,Online,Osasco,SP,135397,116,5,34.99,22.21,72003,Adaptador Conversor HDMI para VGA,7,Cabos e Adaptadores,Cabos e Adaptadores,174.95,63.9,36.52,2021,8,3,Segunda
44666,2374,1,5,2021-08-30 18:42:32,Cancelado,WhatsApp,367.31,0.0,CD Osasco,Online,Osasco,SP,135398,61,4,49.99,33.51,54006,Pasta Térmica Corsair TM30 High Performance 3g,22,Refrigeração,Hardware,199.96,65.92,32.97,2021,8,3,Segunda
2948,1104,1,3,2021-08-31 18:42:32,Cancelado,WhatsApp,4117.31,93.66,CD Osasco,Online,Osasco,SP,8976,122,30,49.99,32.03,73002,Pen Drive 64GB Sandisk Ultra Shift USB 3.0,4,Armazenamento Portátil,Armazenamento Portátil,1499.7,538.8,35.93,2021,8,3,Terça
2948,1104,1,3,2021-08-31 18:42:32,Cancelado,WhatsApp,4117.31,93.66,CD Osasco,Online,Osasco,SP,8977,125,2,59.99,39.33,73005,Cartão Micro SD 64GB Kingston Neo 95MB/s C10,4,Armazenamento Portátil,Armazenamento Portátil,119.98,41.32,34.44,2021,8,3,Terça
2948,1104,1,3,2021-08-31 18:42:32,Cancelado,WhatsApp,4117.31,93.66,CD Osasco,Online,Osasco,SP,8978,110,2,59.99,33.27,71008,Adaptador USB Wi-Fi TP-Link Archer T2U Mini AC600,1,Adaptadores Wi-Fi,Redes,119.98,53.44,44.54,2021,8,3,Terça
2948,1104,1,3,2021-08-31 18:42:32,Cancelado,WhatsApp,4117.31,93.66,CD Osasco,Online,Osasco,SP,8979,117,8,59.99,33.16,72004,Adaptador Conversor DisplayPort para VGA Fêmea,7,Cabos e Adaptadores,Cabos e Adaptadores,479.92,214.64,44.72,2021,8,3,Terça
2948,1104,1,3,2021-08-31 18:42:32,Cancelado,WhatsApp,4117.31,93.66,CD Osasco,Online,Osasco,SP,8980,46,9,289.99,174.89,52007,HD 1TB Seagate Barracuda 7200RPM SATA III ST1000DM010,3,Armazenamento,Hardware,2609.91,1035.9,39.69,2021,8,3,Terça
6807,2747,6,76,2021-08-31 18:42:32,Cancelado,WhatsApp,58.98,0.0,Escritório Central,Online,São Paulo,SP,20695,73,3,19.99,11.62,60007,Mouse USB Genius Easy 2B Óptico 800DPI,16,Mouses,Periféricos,59.97,25.11,41.87,2021,8,3,Terça
28682,444,6,72,2021-08-31 18:42:32,Cancelado,Marketplace,4759.36,153.21,Escritório Central,Online,São Paulo,SP,87001,122,16,49.99,32.03,73002,Pen Drive 64GB Sandisk Ultra Shift USB 3.0,4,Armazenamento Portátil,Armazenamento Portátil,799.84,287.36,35.93,2021,8,3,Terça
28682,444,6,72,2021-08-31 18:42:32,Cancelado,Marketplace,4759.36,153.21,Escritório Central,Online,São Paulo,SP,87002,85,8,159.99,85.81,63001,Webcam Logitech C270 HD 720p USB,31,Webcams,Periféricos,1279.92,593.44,46.37,2021,8,3,Terça
28682,444,6,72,2021-08-31 18:42:32,Cancelado,Marketplace,4759.36,153.21,Escritório Central,Online,São Paulo,SP,87003,134,2,299.99,168.22,75003,Gaveta de Dinheiro FTX LAS-335 Aço RJ11,5,Automação Comercial,Automação Comercial,599.98,263.54,43.92,2021,8,3,Terça
28682,444,6,72,2021-08-31 18:42:32,Cancelado,Marketplace,4759.36,153.21,Escritório Central,Online,São Paulo,SP,87004,153,10,252.99,132.87,80003,Ventilador FTX Brisa 3 Vel FS-40MF de Pé 60W 220V,9,Eletrodomésticos,Eletrodomésticos,2529.9,1201.2,47.48,2021,8,3,Terça
6803,1987,4,49,2021-09-02 18:42:32,Cancelado,Loja Física,1273.76,0.0,Loja Campinas,Física,Campinas,SP,20678,115,3,39.99,25.49,72002,Cabo HDMI 2.0 4K 3m Goldplated,7,Cabos e Adaptadores,Cabos e Adaptadores,119.97,43.5,36.26,2021,9,3,Quinta
6803,1987,4,49,2021-09-02 18:42:32,Cancelado,Loja Física,1273.76,0.0,Loja Campinas,Física,Campinas,SP,20679,79,2,91.99,59.06,61005,Teclado Bluetooth FTX FTXB09 Português Preto,27,Teclados,Periféricos,183.98,65.86,35.8,2021,9,3,Quinta
6803,1987,4,49,2021-09-02 18:42:32,Cancelado,Loja Física,1273.76,0.0,Loja Campinas,Física,Campinas,SP,20680,89,2,199.99,112.88,64001,Headset USB Logitech H390 Estéreo Microfone,12,Headsets e Fones,Periféricos,399.98,174.22,43.56,2021,9,3,Quinta
6803,1987,4,49,2021-09-02 18:42:32,Cancelado,Loja Física,1273.76,0.0,Loja Campinas,Física,Campinas,SP,20681,9,1,573.99,321.87,256665,Placa de Vídeo 4GB GTX960 Keepdata DDR5 128Bits,20,Placas de Vídeo,Hardware,573.99,252.12,43.92,2021,9,3,Quinta
3280,3138,6,71,2021-09-03 18:42:32,Cancelado,Televendas,540.57,0.0,Escritório Central,Online,São Paulo,SP,10065,51,1,539.99,325.84,53003,Fonte de Alimentação 650W Corsair CV650 80 Plus Bronze,10,Fontes de Alimentação,Hardware,539.99,214.15,39.66,2021,9,3,Sexta
34177,3281,2,26,2021-09-03 18:42:32,Cancelado,Loja Física,4823.66,215.29,Loja Paulista,Física,São Paulo,SP,103712,9,4,573.99,321.87,256665,Placa de Vídeo 4GB GTX960 Keepdata DDR5 128Bits,20,Placas de Vídeo,Hardware,2295.96,1008.48,43.92,2021,9,3,Sexta
34177,3281,2,26,2021-09-03 18:42:32,Cancelado,Loja Física,4823.66,215.29,Loja Paulista,Física,São Paulo,SP,103713,92,4,299.99,165.2,64004,Fone Bluetooth Anker Soundcore Life 2 Neo A3033,12,Headsets e Fones,Periféricos,1199.96,539.16,44.93,2021,9,3,Sexta
34177,3281,2,26,2021-09-03 18:42:32,Cancelado,Loja Física,4823.66,215.29,Loja Paulista,Física,São Paulo,SP,103714,121,8,27.99,15.71,73001,Pen Drive 32GB Sandisk Cruzer Blade USB 2.0,4,Armazenamento Portátil,Armazenamento Portátil,223.92,98.24,43.87,2021,9,3,Sexta
34177,3281,2,26,2021-09-03 18:42:32,Cancelado,Loja Física,4823.66,215.29,Loja Paulista,Física,São Paulo,SP,103715,104,4,399.99,260.08,71002,Roteador TP-Link Archer AX23 Wi-Fi 6 AX1800 Dual Band,23,Roteadores,Redes,1599.96,559.64,34.98,2021,9,3,Sexta
34177,3281,2,26,2021-09-03 18:42:32,Cancelado,Loja Física,4823.66,215.29,Loja Paulista,Física,São Paulo,SP,103716,149,7,46.99,30.24,79004,"Suporte para TV FTX FTX31-KP02 32 a 70"" 45kg Fixo",25,TVs e Displays,TVs e Displays,328.93,117.25,35.65,2021,9,3,Sexta
29287,20,5,56,2021-09-05 18:42:32,Cancelado,Loja Física,2550.57,0.0,Loja BH Centro,Física,Belo Horizonte,MG,88828,19,1,1734.99,1134.41,82794,Placa de Vídeo 8GB RTX5050 MSI Shadow 2X OC,20,Placas de Vídeo,Hardware,1734.99,600.58,34.62,2021,9,3,Domingo
29287,20,5,56,2021-09-05 18:42:32,Cancelado,Loja Física,2550.57,0.0,Loja BH Centro,Física,Belo Horizonte,MG,88829,48,1,749.99,427.54,52009,HD 4TB Seagate IronWolf NAS 5900RPM ST4000VN008,3,Armazenamento,Hardware,749.99,322.45,42.99,2021,9,3,Domingo
29287,20,5,56,2021-09-05 18:42:32,Cancelado,Loja Física,2550.57,0.0,Loja BH Centro,Física,Belo Horizonte,MG,88830,120,3,19.99,11.25,72007,Cabo USB-A para USB-C 1m Goldplated,7,Cabos e Adaptadores,Cabos e Adaptadores,59.97,26.22,43.72,2021,9,3,Domingo
37151,917,4,47,2021-09-05 18:42:32,Cancelado,Loja Física,602.93,0.0,Loja Campinas,Física,Campinas,SP,112678,87,1,499.99,312.21,63003,Webcam Logitech C920 HD Pro Full HD 1080p USB,31,Webcams,Periféricos,499.99,187.78,37.56,2021,9,3,Domingo
37151,917,4,47,2021-09-05 18:42:32,Cancelado,Loja Física,602.93,0.0,Loja Campinas,Física,Campinas,SP,112679,120,5,19.99,11.25,72007,Cabo USB-A para USB-C 1m Goldplated,7,Cabos e Adaptadores,Cabos e Adaptadores,99.95,43.7,43.72,2021,9,3,Domingo
48661,1585,4,43,2021-09-05 18:42:32,Cancelado,Loja Física,1762.07,0.0,Loja Campinas,Física,Campinas,SP,147547,126,2,89.99,55.34,73006,Cartão Micro SD 128GB Samsung EVO Plus 100MB/s,4,Armazenamento Portátil,Armazenamento Portátil,179.98,69.3,38.5,2021,9,3,Domingo
48661,1585,4,43,2021-09-05 18:42:32,Cancelado,Loja Física,1762.07,0.0,Loja Campinas,Física,Campinas,SP,147548,153,3,252.99,132.87,80003,Ventilador FTX Brisa 3 Vel FS-40MF de Pé 60W 220V,9,Eletrodomésticos,Eletrodomésticos,758.97,360.36,47.48,2021,9,3,Domingo
48661,1585,4,43,2021-09-05 18:42:32,Cancelado,Loja Física,1762.07,0.0,Loja Campinas,Física,Campinas,SP,147549,126,1,89.99,55.34,73006,Cartão Micro SD 128GB Samsung EVO Plus 100MB/s,4,Armazenamento Portátil,Armazenamento Portátil,89.99,34.65,38.5,2021,9,3,Domingo
48661,1585,4,43,2021-09-05 18:42:32,Cancelado,Loja Física,1762.07,0.0,Loja Campinas,Física,Campinas,SP,147550,48,1,749.99,427.54,52009,HD 4TB Seagate IronWolf NAS 5900RPM ST4000VN008,3,Armazenamento,Hardware,749.99,322.45,42.99,2021,9,3,Domingo
49830,2492,2,28,2021-09-07 18:42:32,Cancelado,Loja Física,1425.23,0.0,Loja Paulista,Física,São Paulo,SP,151151,120,3,19.99,11.25,72007,Cabo USB-A para USB-C 1m Goldplated,7,Cabos e Adaptadores,Cabos e Adaptadores,59.97,26.22,43.72,2021,9,3,Terça
49830,2492,2,28,2021-09-07 18:42:32,Cancelado,Loja Física,1425.23,0.0,Loja Paulista,Física,São Paulo,SP,151152,80,1,549.99,341.77,62001,"Monitor 17"" FTX MT17V1 Touch Capacitivo VGA/HDMI",15,Monitores,Periféricos,549.99,208.22,37.86,2021,9,3,Terça
49830,2492,2,28,2021-09-07 18:42:32,Cancelado,Loja Física,1425.23,0.0,Loja Paulista,Física,São Paulo,SP,151153,91,1,749.99,444.55,64003,Headset Gamer Razer BlackShark V2 3.5mm,12,Headsets e Fones,Periféricos,749.99,305.44,40.73,2021,9,3,Terça
49830,2492,2,28,2021-09-07 18:42:32,Cancelado,Loja Física,1425.23,0.0,Loja Paulista,Física,São Paulo,SP,151154,121,3,27.99,15.71,73001,Pen Drive 32GB Sandisk Cruzer Blade USB 2.0,4,Armazenamento Portátil,Armazenamento Portátil,83.97,36.84,43.87,2021,9,3,Terça
31155,2102,4,48,2021-09-09 18:42:32,Cancelado,Loja Física,479.44,0.0,Loja Campinas,Física,Campinas,SP,94495,115,3,39.99,25.49,72002,Cabo HDMI 2.0 4K 3m Goldplated,7,Cabos e Adaptadores,Cabos e Adaptadores,119.97,43.5,36.26,2021,9,3,Quinta
31155,2102,4,48,2021-09-09 18:42:32,Cancelado,Loja Física,479.44,0.0,Loja Campinas,Física,Campinas,SP,94496,112,4,28.99,15.85,71010,Cabo de Rede RJ-45 5m Cat6 Azul,6,Cabos de Rede,Redes,115.96,52.56,45.33,2021,9,3,Quinta
31155,2102,4,48,2021-09-09 18:42:32,Cancelado,Loja Física,479.44,0.0,Loja Campinas,Física,Campinas,SP,94497,113,5,49.99,29.31,71011,Cabo de Rede RJ-45 10m Cat6,6,Cabos de Rede,Redes,249.95,103.4,41.37,2021,9,3,Quinta
34923,461,1,7,2021-09-09 18:42:32,Cancelado,Marketplace,581.51,0.0,CD Osasco,Online,Osasco,SP,105994,114,2,24.99,14.35,72001,Cabo HDMI 2.0 4K 1.8m Goldplated,7,Cabos e Adaptadores,Cabos e Adaptadores,49.98,21.28,42.58,2021,9,3,Quinta
34923,461,1,7,2021-09-09 18:42:32,Cancelado,Marketplace,581.51,0.0,CD Osasco,Online,Osasco,SP,105995,47,1,399.99,221.93,52008,HD 2TB Western Digital Blue 5400RPM WD20EZAZ,3,Armazenamento,Hardware,399.99,178.06,44.52,2021,9,3,Quinta
34923,461,1,7,2021-09-09 18:42:32,Cancelado,Marketplace,581.51,0.0,CD Osasco,Online,Osasco,SP,105996,149,3,46.99,30.24,79004,"Suporte para TV FTX FTX31-KP02 32 a 70"" 45kg Fixo",25,TVs e Displays,TVs e Displays,140.97,50.25,35.65,2021,9,3,Quinta
35859,2638,4,50,2021-09-10 18:42:32,Cancelado,Loja Física,2111.84,57.09,Loja Campinas,Física,Campinas,SP,108881,9,1,573.99,321.87,256665,Placa de Vídeo 4GB GTX960 Keepdata DDR5 128Bits,20,Placas de Vídeo,Hardware,573.99,252.12,43.92,2021,9,3,Sexta
35859,2638,4,50,2021-09-10 18:42:32,Cancelado,Loja Física,2111.84,57.09,Loja Campinas,Física,Campinas,SP,108882,61,21,49.99,33.51,54006,Pasta Térmica Corsair TM30 High Performance 3g,22,Refrigeração,Hardware,1049.79,346.08,32.97,2021,9,3,Sexta
35859,2638,4,50,2021-09-10 18:42:32,Cancelado,Loja Física,2111.84,57.09,Loja Campinas,Física,Campinas,SP,108883,109,3,128.99,69.14,71007,Adaptador USB Wi-Fi TP-Link Archer T3U Nano AC1300,1,Adaptadores Wi-Fi,Redes,386.97,179.55,46.4,2021,9,3,Sexta
35859,2638,4,50,2021-09-10 18:42:32,Cancelado,Loja Física,2111.84,57.09,Loja Campinas,Física,Campinas,SP,108884,75,15,27.99,17.47,61001,Teclado USB Satellite AK-910 ABNT2 Preto,27,Teclados,Periféricos,419.85,157.8,37.58,2021,9,3,Sexta
37005,1991,3,37,2021-09-10 18:42:32,Cancelado,Loja Física,1511.71,0.0,Loja Santo André,Física,Santo André,SP,112259,73,2,19.99,11.62,60007,Mouse USB Genius Easy 2B Óptico 800DPI,16,Mouses,Periféricos,39.98,16.74,41.87,2021,9,3,Sexta
37005,1991,3,37,2021-09-10 18:42:32,Cancelado,Loja Física,1511.71,0.0,Loja Santo André,Física,Santo André,SP,112260,122,2,49.99,32.03,73002,Pen Drive 64GB Sandisk Ultra Shift USB 3.0,4,Armazenamento Portátil,Armazenamento Portátil,99.98,35.92,35.93,2021,9,3,Sexta
37005,1991,3,37,2021-09-10 18:42:32,Cancelado,Loja Física,1511.71,0.0,Loja Santo André,Física,Santo André,SP,112261,59,1,1059.99,561.77,54004,Water Cooler NZXT Kraken 240 RL-KN240-B1,22,Refrigeração,Hardware,1059.99,498.22,47.0,2021,9,3,Sexta
37005,1991,3,37,2021-09-10 18:42:32,Cancelado,Loja Física,1511.71,0.0,Loja Santo André,Física,Santo André,SP,112262,86,1,299.99,174.91,63002,Webcam Logitech C310 HD 720p USB,31,Webcams,Periféricos,299.99,125.08,41.69,2021,9,3,Sexta
47176,3482,2,30,2021-09-10 18:42:32,Cancelado,Loja Física,5505.37,216.23,Loja Paulista,Física,São Paulo,SP,143020,134,4,299.99,168.22,75003,Gaveta de Dinheiro FTX LAS-335 Aço RJ11,5,Automação Comercial,Automação Comercial,1199.96,527.08,43.92,2021,9,3,Sexta
47176,3482,2,30,2021-09-10 18:42:32,Cancelado,Loja Física,5505.37,216.23,Loja Paulista,Física,São Paulo,SP,143021,75,30,27.99,17.47,61001,Teclado USB Satellite AK-910 ABNT2 Preto,27,Teclados,Periféricos,839.7,315.6,37.58,2021,9,3,Sexta
47176,3482,2,30,2021-09-10 18:42:32,Cancelado,Loja Física,5505.37,216.23,Loja Paulista,Física,São Paulo,SP,143022,69,4,699.99,441.85,60003,Mouse Wireless Logitech MX Master 3S 8000DPI,16,Mouses,Periféricos,2799.96,1032.56,36.88,2021,9,3,Sexta
47176,3482,2,30,2021-09-10 18:42:32,Cancelado,Loja Física,5505.37,216.23,Loja Paulista,Física,São Paulo,SP,143023,72,13,29.99,16.92,60006,Mouse USB Mtek MS35 Óptico 1200DPI Preto,16,Mouses,Periféricos,389.87,169.91,43.58,2021,9,3,Sexta
47176,3482,2,30,2021-09-10 18:42:32,Cancelado,Loja Física,5505.37,216.23,Loja Paulista,Física,São Paulo,SP,143024,37,2,459.99,306.43,51004,Memória DDR5 16GB Kingston Fury Beast 5200MHz KF552C40BB,14,Memória RAM,Hardware,919.98,307.12,33.38,2021,9,3,Sexta
1877,1935,1,7,2021-09-11 18:42:32,Cancelado,Site,180.78,0.0,CD Osasco,Online,Osasco,SP,5709,76,3,59.99,36.26,61002,Teclado USB Logitech K120 920-004422 Espanhol,27,Teclados,Periféricos,179.97,71.19,39.56,2021,9,3,Sábado
19742,3453,3,31,2021-09-12 18:42:32,Cancelado,Loja Física,40.74,0.0,Loja Santo André,Física,Santo André,SP,59777,124,1,39.99,22.21,73004,Cartão Micro SD 32GB Sandisk Class 10 Ultra 80MB/s,4,Armazenamento Portátil,Armazenamento Portátil,39.99,17.78,44.46,2021,9,3,Domingo
27785,3312,6,65,2021-09-12 18:42:32,Cancelado,Televendas,752.78,0.0,Escritório Central,Online,São Paulo,SP,84278,66,2,229.99,136.61,55005,Gabinete Mid-Tower FTX FTX255 500W Kit Teclado Mouse,11,Gabinetes,Hardware,459.98,186.76,40.6,2021,9,3,Domingo
27785,3312,6,65,2021-09-12 18:42:32,Cancelado,Televendas,752.78,0.0,Escritório Central,Online,São Paulo,SP,84279,86,1,299.99,174.91,63002,Webcam Logitech C310 HD 720p USB,31,Webcams,Periféricos,299.99,125.08,41.69,2021,9,3,Domingo
586,100,4,41,2021-09-13 18:42:32,Cancelado,Loja Física,243.55,0.0,Loja Campinas,Física,Campinas,SP,1766,76,1,59.99,36.26,61002,Teclado USB Logitech K120 920-004422 Espanhol,27,Teclados,Periféricos,59.99,23.73,39.56,2021,9,3,Segunda
586,100,4,41,2021-09-13 18:42:32,Cancelado,Loja Física,243.55,0.0,Loja Campinas,Física,Campinas,SP,1767,73,2,19.99,11.62,60007,Mouse USB Genius Easy 2B Óptico 800DPI,16,Mouses,Periféricos,39.98,16.74,41.87,2021,9,3,Segunda
586,100,4,41,2021-09-13 18:42:32,Cancelado,Loja Física,243.55,0.0,Loja Campinas,Física,Campinas,SP,1768,72,5,29.99,16.92,60006,Mouse USB Mtek MS35 Óptico 1200DPI Preto,16,Mouses,Periféricos,149.95,65.35,43.58,2021,9,3,Segunda
5667,570,5,58,2021-09-14 18:42:32,Cancelado,Loja Física,2926.71,0.0,Loja BH Centro,Física,Belo Horizonte,MG,17260,100,3,66.99,35.08,70008,Tinta Epson T544220 Ciano L3110/L3150/L5190,29,Tintas,Impressão,200.97,95.73,47.63,2021,9,3,Terça
5667,570,5,58,2021-09-14 18:42:32,Cancelado,Loja Física,2926.71,0.0,Loja BH Centro,Física,Belo Horizonte,MG,17261,24,1,2697.99,1579.13,83246,Placa de Vídeo 8GB RTX5060Ti Zotac Twin Edge,20,Placas de Vídeo,Hardware,2697.99,1118.86,41.47,2021,9,3,Terça
14353,45,5,55,2021-09-14 18:42:32,Cancelado,Loja Física,198.42,0.0,Loja BH Centro,Física,Belo Horizonte,MG,43652,100,3,66.99,35.08,70008,Tinta Epson T544220 Ciano L3110/L3150/L5190,29,Tintas,Impressão,200.97,95.73,47.63,2021,9,3,Terça
14415,1542,3,31,2021-09-14 18:42:32,Cancelado,Loja Física,47.38,0.0,Loja Santo André,Física,Santo André,SP,43828,149,1,46.99,30.24,79004,"Suporte para TV FTX FTX31-KP02 32 a 70"" 45kg Fixo",25,TVs e Displays,TVs e Displays,46.99,16.75,35.65,2021,9,3,Terça
49196,3342,6,80,2021-09-14 18:42:32,Cancelado,WhatsApp,343.88,0.0,Escritório Central,Online,São Paulo,SP,149231,114,4,24.99,14.35,72001,Cabo HDMI 2.0 4K 1.8m Goldplated,7,Cabos e Adaptadores,Cabos e Adaptadores,99.96,42.56,42.58,2021,9,3,Terça
49196,3342,6,80,2021-09-14 18:42:32,Cancelado,WhatsApp,343.88,0.0,Escritório Central,Online,São Paulo,SP,149232,120,5,19.99,11.25,72007,Cabo USB-A para USB-C 1m Goldplated,7,Cabos e Adaptadores,Cabos e Adaptadores,99.95,43.7,43.72,2021,9,3,Terça
49196,3342,6,80,2021-09-14 18:42:32,Cancelado,WhatsApp,343.88,0.0,Escritório Central,Online,São Paulo,SP,149233,112,5,28.99,15.85,71010,Cabo de Rede RJ-45 5m Cat6 Azul,6,Cabos de Rede,Redes,144.95,65.7,45.33,2021,9,3,Terça
49935,2065,3,40,2021-09-14 18:42:32,Cancelado,Loja Física,154.24,0.0,Loja Santo André,Física,Santo André,SP,151466,76,2,59.99,36.26,61002,Teclado USB Logitech K120 920-004422 Espanhol,27,Teclados,Periféricos,119.98,47.46,39.56,2021,9,3,Terça
49935,2065,3,40,2021-09-14 18:42:32,Cancelado,Loja Física,154.24,0.0,Loja Santo André,Física,Santo André,SP,151467,116,1,34.99,22.21,72003,Adaptador Conversor HDMI para VGA,7,Cabos e Adaptadores,Cabos e Adaptadores,34.99,12.78,36.52,2021,9,3,Terça
46105,1895,3,37,2021-09-17 18:42:32,Cancelado,Loja Física,634.5,0.0,Loja Santo André,Física,Santo André,SP,139774,112,1,28.99,15.85,71010,Cabo de Rede RJ-45 5m Cat6 Azul,6,Cabos de Rede,Redes,28.99,13.14,45.33,2021,9,3,Sexta
46105,1895,3,37,2021-09-17 18:42:32,Cancelado,Loja Física,634.5,0.0,Loja Santo André,Física,Santo André,SP,139775,86,2,299.99,174.91,63002,Webcam Logitech C310 HD 720p USB,31,Webcams,Periféricos,599.98,250.16,41.69,2021,9,3,Sexta
